,prot,prot,prot,prot,prot,prot,prot,prot,prot
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPAC18G6.15,0.11548789894897415,0.46360084940545043,0.25580085016907156,0.08415812015790786,-0.5016885284410729,-1.9619660809770647,-0.5094401104474036,0.023081675280250735,0.24417169399839134
SPAC1952.03,0.08404596327644787,0.10687491881085465,0.3383639546464864,0.5390308065819568,0.378215238685589,-0.020212587077885424,-0.211135076019472,-0.13942866682995092,-0.3308931659537664
SPAC1952.06c,0.055792537832872496,0.12740451538245115,-0.12780832976568102,-0.08648269303350316,-0.013943024060522186,-0.010366071742268654,-0.011362158548250928,-0.022703797338738882,0.016820264708376914
SPAC1952.08c,-0.1059661127391581,0.04505258254908744,0.03924466584145275,0.04414318133980062,0.030187891088630348,-0.09409257685597988,-0.09510048016128304,-0.16240030971148078,0.08911318990440174
SPAC1952.09c,-0.14080391529620906,-0.0008127277174367897,0.29460814213490005,0.8923922362858313,0.7342129114039299,0.21852916630011787,0.0596842375266472,0.03498624781995996,0.06396103350998283
SPAC1952.11c,-0.10538833272480602,-0.13178765161197006,-0.0985447936673388,-0.08415036816937313,-0.05927710605936061,-0.008371853246160417,0.020870001677061593,0.06726004286030508,0.0382421377672903
SPAC1952.12c,0.26817806017396045,-0.38901680544905803,0.32408627169751086,0.312734635589497,0.19630604166115942,-0.3232332118553168,0.044850861694478994,0.04629042248457649,-0.17258118765766012
SPAC1952.13,0.05581390748857101,-0.14016363700055984,0.3429101337415028,0.09060258905117935,0.17361298146551352,0.5567349208525638,0.40168039699798563,0.07207222875739938,-0.03830004861541747
SPAC1952.14c,-0.16779896363663974,-0.022821404691579922,0.05195330851648549,-0.18809190292536998,0.06697234099998647,0.1349154362676794,-0.15683696865390165,-0.013334492169345444,-0.02386694241744186
SPAC1952.17c,0.25784329469129413,0.21445379850370408,0.4504280663794149,0.37405651298663617,0.10473825134747095,-0.3973389574541674,-0.8200226306878262,-0.5514895781919249,-0.24961274677414114
SPAC19A8.03,-0.11624527684544113,-0.03000329427111556,-0.11822135653975263,0.15497069155684992,0.18967469648088847,0.048224592391062096,-0.0006739409550791551,-0.008469942094009966,-0.004261784411611594
SPAC19A8.04,0.06041181059661409,0.034350716862928135,0.06091350530592976,-0.011324782683740667,-0.16612631166793906,-0.11674708757971805,-0.09554489150690398,-0.2598426445024741,-0.4748052766049289
SPAC19A8.05c,-0.1134539036582124,-0.024492337217910665,0.284747372420387,0.4381696762467143,0.08218636659967513,0.007056594228278729,-0.024985982731247025,0.020671675264128248,-0.09883226913084006
SPAC19A8.06,0.0480134440905608,0.044024651186156616,0.0893088961776265,0.23025679450857903,0.1289858903432134,0.06959369542895943,-0.02507000157399447,-0.07712943175133186,-0.41203082718788453
SPAC19A8.07c,0.48002390305488873,-0.32440588503660295,-0.30044722618800024,-0.21140123107630854,-0.0952051845663612,-0.24418130971074836,-0.29367561792821906,0.024949865917847813,0.12907595255269214
SPAC19A8.08,0.3191846264176396,0.055875571526220025,0.28573817507243215,0.15393035292630283,0.20085988132564817,0.014957301784336463,-0.02507347216097139,-0.2407150685595021,0.0481288723139045
SPAC19A8.11c,0.016664776255214064,0.09456648832178341,0.10868156435129231,0.08637371592632043,0.09120450509384773,-0.027729805570524374,0.001968723058029531,-0.05799950693202016,0.04818973486556083
SPAC19A8.12,-0.0402074230217868,0.07717682918229171,0.10298775648093086,0.11951666678986936,-0.07563485069607595,-0.4277073112854497,-0.29657499825645794,-0.054031886307641885,-0.013535236183219057
SPAC19A8.13,0.02142257290334425,0.05416022760543196,-0.018988290565748293,-0.17585534225046467,-0.09559234062326279,-0.14117974014231793,-0.11006685367393171,0.009118993045914237,0.18933783047251007
SPAC19A8.14,-0.15675448872265782,0.41400656963103233,-0.08467961127288995,0.12546254016971928,-0.20850208449601898,-0.07154391883809062,0.1038796912248521,0.06678532695154743,0.07750387335940595
SPAC19A8.15,-0.04486955892460276,-0.15954193933250227,-0.1448973221784952,-0.11038265266815972,-0.10707982195632768,-0.053835946448878014,0.013365428423765369,0.0033689713101991425,-0.028609638566255535
SPAC19B12.01,0.11565709027593385,-0.21072607855605044,-0.11231573561868152,-0.18759824047515783,-0.08661252769687205,-0.006401539771059728,0.04464385850337471,0.030896734574173024,0.08527112905355441
SPAC19B12.02c,-0.06268757833096522,-0.06598312927520171,-0.23913487127595207,-0.19138486783906677,-0.10550481772178799,-0.02842010204996359,0.10520880851619319,0.022217270872210038,-0.3949229754878203
SPAC19B12.03,0.06852153763140445,-0.04740172160737466,-0.1880192241820446,-1.0206878385752132,-1.056511222486317,0.11416056148961506,0.07415971403642119,-0.6346041121874517,0.2308053966458774
SPAC19B12.05c,0.11142736442482412,0.07744549559489193,0.0623879727852584,0.06973901298005523,0.048716345420287674,-0.0803280257132098,-0.14735680244857344,-0.01996282402145938,0.14762112878118366
SPAC19B12.08,-0.1867616429446236,-0.07126329323801706,0.16448072404565894,0.593673961552627,0.10433025190039524,0.2540814030382584,0.09696858604515024,-0.10381088857951049,0.17095828195295415
SPAC19B12.09,0.011538087086971904,0.02098897505097881,0.08165365505151244,0.012930674022906779,0.020179324482107932,-0.03339487678344315,0.01661038400113876,-0.03799427868029726,-0.1955636510962917
SPAC19B12.10,-0.05530582361212866,-0.02397360601676568,0.29786940826111524,0.2229119723586549,-0.005944580700890829,0.005853913706930065,0.014942354255714635,-0.11914306723513327,0.04743020264569693
SPAC19D5.02c,-0.062182914427779595,0.06915367901552338,0.06225783947000471,0.09707473170569103,0.13410824864051107,-0.12622476902359733,-0.026679667237434437,0.010525122137551343,-0.041483750693149773
SPAC19D5.04,-0.0036425785094842122,-0.0660022203788678,0.06884399343276987,0.10103541077045927,-0.06916431181403396,-0.14622939346980002,-0.019253236654370648,0.057537179288153883,0.1411842263749312
SPAC19D5.05c,0.2594479120917811,-0.2788695707296627,-0.17194920857691592,-0.26114041640001723,0.031500331219248695,-0.2024426648647155,-0.18699330029121736,-0.13830844211115084,0.19697599816670258
SPAC19D5.07,-0.4025821884913001,-0.23896009118725625,-0.10013913568435506,-0.2840608627050434,-0.5149330058488113,0.0687511087724274,-0.3190788904687475,-0.04972022567107065,0.04258212353114499
SPAC19E9.01c,-0.028505080233925006,-0.10088182611056953,-0.032864313757574815,-0.1754967082691507,-0.014665802680786592,0.042226315453846586,0.011019894061897104,-0.003133308185494458,0.12183541855290692
SPAC19G12.01c,0.09047183807251091,-0.01102916113331709,0.6864970868447416,0.9312502994019112,0.47681442155242004,0.008438310723089426,0.06290528181822419,-0.01773572800307921,-0.01653092624025143
SPAC19G12.03,-0.020756146606599746,-0.24291948051758128,-0.0677245626464007,0.02563546298278352,-0.08895580461242775,0.018569803135123353,0.012103316876798609,-0.013300468268774901,-0.02202351605431757
SPAC19G12.04,-0.09639110565370157,0.09564264109806758,0.4302284729574732,0.6760109309415123,0.35877665884527765,0.25980529398704855,-0.3732672740824168,0.2482596209719481,0.3099959299874826
SPAC19G12.05,-0.031468808836718445,-0.1458803466120177,-0.24488779885739256,-0.09851418489284364,-0.04226546955274657,0.02337227902043798,0.03224237937629082,0.0011380104325308116,0.10212204315871004
SPAC19G12.07c,0.03666751632411813,-0.012034902459948094,-0.0011916967571798942,0.09262058931534772,-0.046313693899741715,-0.0957304419460892,-0.2163993830964547,0.008527321865355802,0.018338301313488233
SPAC19G12.08,0.11061773353753165,0.05718906052073676,-0.030211359740204335,-0.17856013485056366,-0.17984587237812394,0.09159517248240334,0.046467450218708406,-0.15614560102065966,-0.4344509825031839
SPAC19G12.09,-0.15564685865663272,-0.19491262690394462,0.0020451169547452963,0.2599202271984313,0.12684295387527628,0.09233902551031359,0.012205532534621526,-0.01271696832079737,0.03013505112258981
SPAC19G12.10c,-0.2019824774014563,-0.008567718067963581,0.22015354663775716,0.016094803411388012,0.12108408486168547,0.2032717677807288,-0.6389145515810335,-0.22793192955152303,0.09531699466558552
SPAC19G12.11,-0.1670592628763374,0.02497671195143214,0.07629085576646452,-0.02898590019574282,-0.05064524022034439,-0.08192068564920935,0.056333164233209984,-0.029749711240932453,-0.03438140499232163
SPAC19G12.12,-0.08904561612263706,-0.2480675468338867,0.09859048930312564,-0.18022700899520644,0.03516604751887185,-0.03659127285830577,-0.18349654300694246,0.02308602266823115,-0.17864295032654298
SPAC19G12.14,0.12167883175720384,0.19111599585106478,0.3543793258627851,0.4008758194333217,-0.11556702066515712,-0.06792143011398388,-0.22315038197642573,-0.2763516778435891,-0.42596092454596146
SPAC19G12.15c,0.06269420321548946,0.24162080869527447,0.290349975170767,0.33607966561876074,0.3040718654802654,0.36609098852623556,0.308331487948983,0.061420300165416886,-0.004403329289710989
SPAC1A6.01c,0.08003247235376901,0.05799651474873807,-0.23416660249489377,0.21512135260998286,0.23019831983207678,-0.12758267808499252,-0.09093048693679529,-0.11526041021599695,-0.28038742083107115
SPAC1A6.02,0.007355157476059249,0.0020642743534051433,0.08552708377318054,-0.00720383257435279,0.04556772875674952,-0.001680533712246239,-0.31532782910401885,0.19084425523575715,0.04144558918569528
SPAC1A6.03c,0.0050800714831572,0.2089002598214904,0.23402094476946336,0.011623099422651644,-0.1052954218746031,0.11331772170863967,0.1495031697191041,0.058210421682368924,0.012806750270081907
SPAC1A6.04c,0.019628856194991412,-0.09591318907923817,0.10972177612321786,0.29266491784357485,0.07608066760266385,0.11285006114044893,0.14368022241677436,0.1371904983455161,-0.11243768236197338
SPAC1A6.05c,-0.21104915642510652,-0.037324077970142866,0.009812633324254805,-0.06324342331028746,0.017774829319518154,-0.09814464054048944,0.10132320170760664,-0.16958669036059423,0.2682067251076817
SPAC1A6.07,-0.10362479003625252,-0.0805847696869037,0.11152879664317888,-0.07805803535297001,-0.062450121241432344,-1.1542611077198577,-1.195482915355706,0.39924672847498033,0.47361017391121396
SPAC1A6.09c,0.09108994864697331,0.07430408482707548,-0.09155234950999391,0.00904863191764288,0.15455800456415836,-0.00508694720497288,0.2292202402367226,-0.003896690762227359,-0.4533598379226892
SPAC1A6.10,0.0708873347508155,-0.006618963217759875,-0.06915647831745353,-0.06268320432553105,-0.07394147810325152,-0.04884244192853904,0.056909785203378194,0.018810553369420085,0.05837724369580119
SPAC1B1.01,-0.31392924737695965,0.23499878700774246,-0.26421380059502814,-0.06667850452216731,-0.08771030747540179,0.07476831747186548,-0.1545350986691713,-0.256415402611876,0.47866921787635514
SPAC1B1.02c,-0.06896050935506275,-0.07364332802574323,0.019717136668910867,0.16059477546956596,-0.07389548416891253,-0.10060091417527003,0.06456554494688112,-0.12857209222623645,-0.022420626515702424
SPAC1B1.03c,0.06752965231117719,0.07173602942822424,0.11983333957519965,0.15900183969014792,0.061299985742041437,0.009768592080368496,0.01414424540380324,0.021630004729053964,-0.021129679691962194
SPAC1B2.02c,0.030565572173712335,-0.09405097352512279,0.04886091827673461,0.10554203606943072,0.04883690521400483,0.021209941260378257,0.1485260190481663,-0.0352698228550121,0.20441987801152983
SPAC1B2.03c,-0.044718083633066175,0.20725280084700182,0.21589681694989832,0.16514359656518468,0.27683068494791696,0.4656743448502103,0.18653640893665657,-0.1808755510682591,-0.2836305266514848
SPAC1B2.04,-0.04386848314221892,0.1688453475881097,0.05086341686792442,0.04160559012529644,0.213606674632401,0.11498898547882597,-0.11184301048568365,-0.008799885518757156,-0.11364370240561805
SPAC1B2.05,0.0999759833135103,0.001448630653776234,-0.009820241093414867,-0.1847970570250121,-0.10832203030219514,-0.01980829966323372,-0.17217157375381667,-0.016320858123963278,-0.047845705807052
SPAC1B3.01c,-0.04901788451405839,0.06966974877523782,0.1392308664870887,0.10783930144634404,0.06598054786156593,0.052271305336873713,0.004479823025432511,-0.0028474555050921058,0.005841126693502702
SPAC1B3.03c,0.8669808360131567,0.754189812481885,0.45265123788254347,0.3209560424924744,0.10876292132183529,0.016660431105596785,-0.0001021572376614932,-0.02001157026752498,-0.03389315051211883
SPAC1B3.06c,-0.09772846928085727,-0.17197811476343963,-0.02140805849458162,0.03404474578898661,-0.07137768208338202,-0.003987273962628823,0.020111408255494373,0.005384503557069431,0.013101527109893929
SPAC1B3.08,0.06740545289673125,-0.16663391456350926,0.11287751001599307,-0.07450556129978543,-0.06453571928452367,-0.1825605156466172,-0.018984990254109713,0.16488987643690362,0.03992574340451341
SPAC1B3.09c,0.15729925581933904,0.14408723046579988,-0.2110840865604278,0.16624239375416194,-0.06309439291134344,-0.082924392146723,-0.24269269589672848,0.3119172645733779,-0.004105570067403919
SPAC1B3.10c,-0.062004894896655005,0.20445078520405366,0.06721325423959806,0.032909633284700424,-0.01739153401555039,-0.006709990531240068,0.1629059003915042,-0.10128571006230447,0.06991924646311726
SPAC1B3.12c,-0.06777418755615933,-0.0017399393122521367,-0.05422347486863416,-0.24399137151794334,-0.19613856106271957,0.01490293417405597,-0.26259426560814914,0.13594917851441102,0.12097047735763108
SPAC1B3.13,0.21540726584765468,-0.07992196672122454,-0.15279796196696993,-0.2218921912742434,-0.022999618204550515,-0.17866656361111072,-0.01501065912076023,0.0553920287768266,0.11704054714093261
SPAC1B3.16c,-0.2830992637690757,-0.5359166503979946,-0.5980508525180848,-0.9667646153837659,-0.8894629390094475,-0.06192754641467313,0.0008381079903634348,0.09523001466514525,-0.14859708329574217
SPAC1B3.18c,-0.0835382999256139,-0.16441087939215768,-0.1031751013974114,-0.050112822051211064,-0.16422952763245663,0.01981874628188443,0.012340416052146308,0.06615467756799791,-0.061529039837670246
SPAC1B3.20,0.04954542970329795,0.2893437755113787,0.18246521749399797,0.17187935546647218,0.004871971953832821,0.39256610630241506,-0.06099479020936793,0.10589805404785446,-0.1894871110029248
SPAC1B9.02c,-0.051421424526666745,0.07903510442740364,0.09923354928062564,0.08835067252242447,-0.04042359454931008,-0.06610280358934312,-0.06416247097606295,-0.3527868944143873,-0.13758071452794007
SPAC1B9.03c,0.1981451503133752,-0.08000201980304034,-0.10637124441464518,-0.07844826031134261,-0.03482029791854874,-0.16432554013510364,-0.15700212918378298,-0.04841334177973717,0.07134152226120039
SPAC1D4.02c,-0.06338063863616061,0.23065911150880325,0.24778567941654886,0.3163959960899952,0.07282345583980682,0.040355784593774924,0.04842300179261205,-0.04523789347621404,-0.03290400855946152
SPAC1D4.04,0.09246497722583111,0.07685113936947324,0.05918347810809453,0.04869205178936034,0.010877765133111311,-0.016867833261365373,-0.04880293461307797,-0.005734579198016912,-0.06217595747644371
SPAC1D4.06c,0.1710062628042377,0.1749608670470565,-0.06375883719327041,0.2578279254021844,0.2894016004210947,-0.14579229871610397,0.2188813259264393,-0.1811449667013482,-0.1084213150113087
SPAC1D4.09c,0.440996938898948,0.345544869394226,0.2029220954538895,-0.1403964113317102,-0.17433548117049108,-0.14441716416728853,-0.7484498825507861,-0.11903529760695997,-0.03434061515307385
SPAC1D4.10,-0.019669564569452902,-0.015201597133983669,0.25933156291663034,0.1735112858734597,-0.014965305742983742,0.04428501545360487,0.08151403759846658,0.05918752810703251,0.06804472724937433
SPAC1D4.12,-0.08745707134244296,-0.18717073326555228,0.11924122447652499,-0.14306676886563285,-0.09676049391946778,-0.15774006802355944,-0.05722938705745706,-0.032807134645959635,0.41554520641769316
SPAC1D4.14,-0.11269954201328336,0.03695613312209716,-0.12251269574906266,-0.06804203931069953,-0.10063393768392968,-0.19379881643769745,-0.06163508031908099,0.07578847666561928,0.14776233232630184
SPAC1F12.02c,0.15793209937349229,0.1185755089853208,-0.032701335565669135,-0.10107276250806785,-0.009259192068107956,0.1485108765913027,0.11030242501709975,0.028600256345153202,-0.029069485520436616
SPAC1F12.04c,-0.16432449700529328,-0.13862172445435533,-0.18474812048350556,-0.05885460576830509,0.0021440363652148187,0.05432509337692204,0.02127788837233921,-0.08709475657007931,0.1919454069894794
SPAC1F12.07,-0.0926767012633501,-0.24266684922694304,-0.210185843721489,-0.10151956328614437,-0.09191279629198512,-0.0012499314546923213,0.0003305425924331473,0.03473622981897884,0.04382385321875115
SPAC1F12.08,0.009201920879816639,0.011124536184336009,0.02857330049108206,0.015323418840136271,-0.04802143800365183,0.0460467059513473,-0.07178116325450774,0.15797679804358555,-0.2214538153180361
