,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPBC1289.09,-0.2138479885563884,-0.024227711631904902,0.058478204693281854,-0.12925673199610266,-0.5354928177616867,1.743643312176339,-0.13821486296881458,-0.15045797101065939,0.03245624348481191
SPBC1289.11,-0.19619450692662588,-0.04859409499774192,0.35006492773808073,0.30719523650478875,0.11773044497552776,-0.1730000821748094,0.07222125820925845,-0.13866573479496755,0.06594012969299536
SPBC1289.12,0.2862778617948101,0.18948442931183093,0.004532868716329186,0.07189552691207568,-0.29392688548540086,0.4053211328718935,0.05388294335759802,0.05468372649863906,-0.008303837831405536
SPBC1289.13c,0.3543598023300042,-0.2379883265936965,-0.7273610609719716,-0.8697156518162084,-1.1839371299384351,3.0425409333641866,-0.06482780651522924,-0.00171375946089658,-0.15699856534527484
SPBC1289.16c,-2.635703821042032,0.5025225689148578,0.582914882681704,0.7918704750444822,-0.15674537757651985,-0.5063234237503369,0.3451023649369157,0.2908958722624855,0.42147528795529654
SPBC12C2.03c,0.16630351626567058,-0.3750527945129606,0.28386200420392643,0.43198947687601125,-0.25026727726809317,1.6340825867219366,-0.08689111991707654,0.09548583522797194,0.016531808088046773
SPBC12C2.04,-1.5501300344689206,0.5120810804732436,0.8340654203772682,0.9731581597252559,1.263681717997321,-2.132898664789701,0.026550714427173272,0.057585142459248506,0.2319325357977302
SPBC12C2.05c,1.0977711097143759,-0.5555429099746103,0.04934044770092896,-0.6165180683159341,-0.13709768645718812,0.31564013050754935,0.28713487921777425,-0.12637778903330116,-0.40146313752401125
SPBC12C2.06,0.34162439388891785,-0.2564440737156292,-0.13568813382393957,-0.19784891143521344,-0.10800909701049288,0.2595995781609719,-0.20775296111386066,-0.017684375169764288,0.1983101458908193
SPBC12C2.07c,1.530008648716119,-0.8960231923229526,-0.36801312130273756,0.04675961526503558,-0.5802911293906909,0.36230701805529364,0.1443401599022316,-0.16754772521993688,-0.2541896408510982
SPBC12C2.08,0.019630436607201686,0.4371666228427534,0.54550233236875,-0.044333192423028134,-0.8607908037283428,-0.6884029835843334,0.3645612242227242,0.034249904747925025,0.05847332701594303
SPBC12C2.10c,-0.8166353301912205,0.8525727239359094,0.39248080425167187,0.3676046487355409,0.07595665924889783,-1.2403116050124203,-0.0722120481028391,0.1385353800168811,0.19733859054459996
SPBC12C2.11,-0.5466603239665202,0.24332017077007612,0.20549505058149165,0.45868924123256527,1.4900456681343515,-0.9122286299770227,-0.6705564267692862,0.08296763509176248,-0.2147013322168008
SPBC12C2.12c,-2.4342394765440902,-0.42128942697276694,-0.18896234963623582,0.3478430386951401,0.3787093674564779,0.9574617995665344,-0.4268077902659013,-0.13189151500336424,-0.16821084800218766
SPBC12C2.13c,-1.585445008997626,-0.5129952201483328,-0.3320477721916584,-0.16248745224392191,-0.23820058324125437,0.3441223957043291,0.21830703904095072,0.08290071252637876,0.22409135824076654
SPBC12D12.01,0.4094613370495791,0.04067160852050622,0.312773975478789,0.9428520454758973,1.1165836338943353,-2.161821389316458,-0.19957155998624337,-0.10929248938280928,-0.2642598785970736
SPBC12D12.03,0.5665224710331931,-0.0842385921052067,-0.04886313684781657,0.3098251019717403,0.9027084965276934,-1.022307371581346,-0.7023837239681247,-0.07798795928984692,-0.12521641635049374
SPBC12D12.04c,-0.9750434357796804,0.39805568666039226,0.32635924263497,0.23094857469943603,-0.07216228637177335,-0.19314903890671087,0.1530769359747881,0.203183670079933,0.2036122542890506
SPBC12D12.05c,-0.1718849099402331,-0.11036341695656655,0.04777536532801327,-0.16450750275972645,-0.7756101451803055,-0.29145160196145126,0.5162550512412835,0.06960333685294884,0.03749631074513804
SPBC12D12.07c,0.0734462645928543,-0.22405605080494795,0.16658458207341797,0.2980777345422121,-0.27882161686234586,-0.9493070032993911,-0.03300045537928975,-0.1936597633949435,0.17745078396220615
SPBC1306.01c,0.6970687622460147,-0.05542445590426632,-0.6465323110803812,-1.2679875652551686,-0.6374840027197641,1.197945725340013,0.5058089391587528,0.07482508921232967,0.008742632963014252
SPBC1306.02,0.15600649836818703,0.17680677773776338,-0.003280693807714008,-0.7594854412988428,-0.06432660725140205,-0.09729725505802284,0.3573882361842985,0.11646118559443153,-0.07927639414065955
SPBC1347.02,0.8602977712438228,-1.1704288368797637,-0.45485341646239696,0.3430474986293137,0.9361627553467524,0.05411457453506363,-0.00931337703334384,-0.04042208182488494,-0.020167500755844447
SPBC1347.03,-0.055832164504375115,1.2590447722045608,2.3243416282281695,1.9631055960572472,2.3973232546689998,-1.6952053574020844,-1.1678335202842254,-0.6066697655480278,-1.1120666385770601
SPBC1347.04,-0.03789746328073884,-0.21519538965691032,-0.22755639237721648,0.09699319853060251,0.24096557696249044,-0.10921070208495198,0.0169752924795481,-0.10782969924503849,0.0981584448767514
SPBC1347.05c,0.7634782796774425,-0.20902148991459887,0.055454973608667496,0.22479528780501776,-1.1464433320004586,0.1630490058125974,-0.017986108178763227,-0.01470204779707518,-0.23506311521918755
SPBC1347.06c,-1.0042246872911873,0.007563847497631615,0.25833056284477657,0.29419917520296196,0.24836364243890846,1.1834696711071864,0.006115576886844609,-0.02904201780083704,-0.25506392522115573
SPBC1347.07,-0.8605630162526918,0.3536596169848931,0.1734587528232988,0.27737849785878727,0.8867521757464767,1.2568277318471632,-0.4471477320102142,-0.09480162529046021,-0.05021637412538227
SPBC1347.09,-0.7615517606701889,-0.15155266839603487,0.6904640151813763,0.6104576204646229,0.39775378406620765,0.5524504689683556,-0.17815966583716802,0.04732967609411498,0.1721188203176739
SPBC13A2.01c,0.5078247290167455,0.046713708872810455,0.056746475769292704,0.0058591332882297065,-0.08230245321535173,-1.5238952702651087,0.480192992166416,-0.15853128878584333,0.07966073272666363
SPBC13A2.02,0.6919135354809655,-0.21685123424297803,-0.27555935480412,-0.33446621862992815,-0.7687164496705203,0.7838206113350008,0.16627357226412112,0.2531584946724271,0.11286858758698959
SPBC13A2.03,1.0756259751069173,-0.46331088767101736,-1.0428010692125154,-1.2858026433103245,-0.8967675438835774,1.5640409453141753,0.8133568017303274,0.051044845721890164,-0.09531972391567489
SPBC13E7.01,0.8475389936825781,-0.05324430642280928,-0.12602703553561817,-0.5354209801466442,-0.2159452006104643,0.3517571271708147,0.20227871090810637,0.1386202806743748,0.17172546977154887
SPBC13E7.04,-0.5937460269798362,0.33659130293096456,0.07925466596645574,0.25519774511877985,1.142174334316671,-1.2595190326245798,-0.5330570594777914,-0.37280872315403857,-0.3265196762606978
SPBC13E7.05,-0.1787914599429667,0.5500367386547674,1.054489145472772,0.7883826269353462,0.4450269878754347,-1.897979162452015,-0.35254587007394017,-0.25615783431111416,-0.36848857470186047
SPBC13E7.07,0.8311350167034112,-0.17410268704158396,0.12525969416299104,0.21340472014997808,0.46102050463782845,-1.1108150789852604,-0.38269396386413407,-0.17853742765782699,-0.1690723376642571
SPBC13E7.08c,-0.19790704182282243,-0.023651375239821026,0.26084329032312104,-0.055166119009089534,-0.1796548670983203,-0.34342118702440194,-0.07093074103978375,-0.0421187939065053,0.11568082291115478
SPBC13E7.10c,-0.7996165959650946,0.13272579532933143,-0.03291747670299333,0.09299504089333743,0.5952076938728572,0.20788670092052763,-0.16722991209808535,-0.030475241616038318,0.13626243044722886
SPBC13G1.01c,0.8689156233182217,-0.1428941610549252,-0.18136879440696058,-0.7661137278212311,-1.488287809808516,1.065535003564026,0.25234593386266846,-0.030196155885781395,0.10431947539334596
SPBC13G1.02,-0.017611013084377014,0.13639243768783466,-0.1266264148169255,-1.0088748990637615,-1.6520998923639574,0.8130316051121629,-0.002221688790657872,-0.21228729038824046,-0.1873078386237168
SPBC13G1.03c,0.3832430657811594,0.13517711355689704,0.21663265880160887,-0.07363342252688254,-0.1437794237089267,-0.8321977968052188,-0.12130400896326338,-0.001139829591053243,-0.12177248817834119
SPBC13G1.04c,0.24428416104459327,-0.3655214499218627,0.16929416967900812,0.3396983264850393,-0.39439609066985737,-0.21489758813725396,-0.19186340536969482,0.027078199728070462,0.009165846976499248
SPBC13G1.06c,0.592143889495543,-0.09698841863991639,-0.07856530942698957,0.021085787601195102,0.45492466837249634,-0.6709971454763455,-0.0933011699213825,-0.030916519866169223,-0.0025033953352363025
SPBC13G1.08c,1.3579857648154632,-0.20346323208624106,-0.4687873604749724,-1.1134960223519645,1.0987951307330743,0.2604896255937365,-0.5290513032009455,-0.0762121763368121,-0.07774843910638696
SPBC13G1.09,0.5047012854072904,-0.5973288271269361,-0.2520606806612393,-0.029986115262148116,0.08319988743667506,1.236805745485583,-0.12342221006689236,0.008981639968441368,0.1223542802951818
SPBC13G1.10c,-0.6648135587697014,0.7089484098774341,0.8609539111519249,0.9096029745453215,1.4561636826276696,-1.9177838912309073,-0.5566493596482054,-0.2320106013252219,-0.1909116667798565
SPBC13G1.11,-0.6182033274809623,0.2854242218281766,0.5854291404996252,0.7406293551610484,2.043254094197971,-2.1153097684853908,-0.48323739456614134,-0.3598757402407874,-0.20853111188204798
SPBC13G1.12,0.7627865108504013,-0.2403765272774369,-0.11377291603442055,0.1286201504941198,0.905680769087054,-1.232168283736859,-0.24333007663883144,-0.10076555360483075,-0.11668999635570398
SPBC146.01,-1.158823496535017,0.1668729831776623,0.5179423856007291,0.5542506761307109,0.2743525852905784,-0.374450494215008,0.19782024655543595,0.026292420735663624,-0.1729200960524373
SPBC146.03c,-0.3895826131844332,0.4345935038389066,0.5298731353190942,0.3760844642111216,1.0515474129195086,-1.7794178628991422,-0.2194194701071134,-0.10949280841154753,0.027716211828921686
SPBC146.05c,-0.4154508224638675,0.14760106195677297,0.23349836004494956,0.4670464751366078,1.2224946067415141,-0.9352677573385431,-0.08064178290849067,0.007441888799048391,0.17435610773137977
SPBC146.07,-0.052053632572924405,-0.05224342350217287,-0.00478757775277483,-0.1752654419114702,-0.25958918791172314,-0.61292362040801,0.25164829505148667,0.17534592591345988,0.11939779147343821
SPBC146.09c,-0.2528791602982892,0.5830227100001452,0.34128589485055877,-0.0723138313626226,0.012714604905397664,-1.2626604863512676,0.2003955898699853,0.023420730065170314,0.003538124485884697
SPBC146.10,-0.048843567679137834,0.3872884417639642,0.4211625592790087,0.5927049818970989,1.6746727132269086,-1.2047450098191383,-0.6806224009037667,-0.4412046602607116,-0.37991026614489065
SPBC146.12,-0.06769561162992754,0.1231103579994644,-0.019389149039660138,0.023097433740198625,0.4077625612070978,-0.42045649496189486,-0.2045353746774755,-0.216726595352593,-0.35584002685768995
SPBC146.13c,-0.04125702415649503,0.4462177657540715,0.1601266915805203,-0.25305927641810666,0.968595179793906,-0.5351014445585979,-0.6958318979639123,0.1040758372304324,-0.17494822484142483
SPBC146.14c,0.03008577526194328,0.36172986102018,0.27003188159246977,0.4158047903073915,0.9386412530924726,-1.5278939626595172,-0.52683932239449,-0.1401770890791033,-0.2880927825502323
SPBC14C8.02,-0.3232060491087107,-0.3078183225560035,-0.4516820802921664,-0.34967771788912394,0.37078528728734805,0.9504834418741932,0.395792747594372,0.08896061298024535,0.10305797252846975
SPBC14C8.03,-0.02892379529983824,-0.24594478960072164,-0.2905012718957183,0.0073264046921570625,0.4743565629337545,-0.508999809438476,0.025960585728975305,0.18517211670602007,0.0597034881771592
SPBC14C8.04,-0.0012723964641471186,-0.23915021801917297,-0.5081541264981428,0.42380308642215836,1.6416504865028623,-0.44134817180373753,0.1890425233282873,-0.10567231122780862,-0.2753575592933568
SPBC14C8.05c,-0.16437126192430784,0.06969465506037117,-0.05289681236344357,5.3459773560260455,3.9482567466136116,-1.384269249708213,-1.059936571242667,-0.5572691523198268,-1.3054003038253335
SPBC14C8.06,-0.8544644508571618,0.7891222454381881,0.057084515116623886,0.14143266442298752,0.677555733822956,-1.1593101585429046,-0.4857304720185428,0.022919134084333215,-0.12338239676488394
SPBC14C8.10,0.5412683119791579,0.23494989489821289,0.05724374836855084,-0.2585620905788567,-0.4646993298167005,0.18772533680500078,0.012407336317602996,-0.2752951623415499,-0.11370247155433216
SPBC14C8.12,-0.03057662322568211,-0.5050183340531054,-0.41288149777443983,0.24222501848961675,0.5297095374000446,-0.40170355185371487,-0.3124481212424668,-0.19045922322972952,-0.2060763852671923
SPBC14C8.14c,0.5432247287657119,-0.3738706590348283,-0.05511997523796178,0.14192728877407684,0.7477978273584042,-0.6650191177259465,-0.16825712380753313,-0.012308034597049683,0.07769639234284692
SPBC14C8.15,0.44526068170339306,-0.019458635260567236,0.12457526559997986,-0.1802852123584525,-0.5159457103265107,-0.23469941263858835,0.0879824818423659,-0.03572111407969725,-0.0035357004642447842
SPBC14C8.16c,0.9084506211675066,-0.05955981791366127,0.1854208275183069,0.36179048806474523,0.9464777245791675,-1.432702475058143,-0.32253335011712475,-0.13148222596720127,-0.20991023496842168
SPBC14C8.17c,0.14500121071244979,0.7106321259697674,0.28380688875292037,0.2484406532858845,0.7717728876505425,-2.0905032759670923,-0.14038057325702608,-0.07767826267877759,-0.2927394576652136
SPBC14F5.02,0.2812145912300104,0.24499079544069752,0.04536493235717792,0.17964222603662514,0.29018717647919184,-0.5222051803577505,-0.3279042052720922,-0.16591268115968189,0.030030771273539425
SPBC14F5.03c,1.7044272160303982,-0.8333276336915719,-0.37704638826185544,0.11492697700024851,0.2907748761932976,-0.7782895160196314,-0.3462360047597256,0.03447604918470004,0.03146873924414839
SPBC14F5.04c,-0.38107675878014624,0.7211702178295925,0.9389188076780229,0.4738022508266444,0.2524981114758703,-1.3228799593397347,0.08622095879243052,-0.37585201244077915,-0.44861984218954976
SPBC14F5.05c,1.3517854762948611,-0.04362308467678555,-0.9120437887569257,-0.2874171655275406,0.22490209024902663,-0.11666094077850886,-0.5029338601883961,-0.12752514649071145,-0.04781721802329564
SPBC14F5.06,1.5746289673142602,-0.6749156464414053,-0.49840466236302783,-0.05579726647378458,0.14960820784056506,0.5153818469641804,-0.25579431754665916,-0.0378160121849776,0.11040519184153857
SPBC14F5.07,0.8033980088278723,-0.09230019778637155,0.015088636840745462,0.11460746212951567,-0.5005204776469337,0.052612624844432104,-0.13745189930308924,0.09297856675454391,0.06710847188078245
SPBC14F5.08,0.7883166485735068,-0.28530887801158744,0.048321681736161526,-0.06758047100506417,-0.6426094118813181,-0.07497594041390665,0.05602059210921062,-0.045091939193302566,0.06725770497230288
SPBC14F5.09c,-0.9357212309765317,-0.3216788874533627,-0.3660809039747437,-0.13724672300882856,-0.07006368403098051,2.383498099150976,0.14775914254906725,-0.15819089388444796,0.078741455022351
SPBC14F5.11c,-0.7714642794779194,0.44537039020786956,0.7451241275107756,0.602326684041941,1.563063410779058,-0.9873641547695935,-0.8047582581548989,-0.2927533662306421,-0.39568390611370885
SPBC14F5.12c,0.6262015471776595,0.26024890026049263,-0.34703582154956936,-0.444628764727454,-0.8356527304122177,1.4526670313208436,0.5128625389909358,0.2663981789598331,0.11209963140069279
SPBC14F5.13c,-0.10201129995945935,0.6454304978142251,0.2020913568223781,-0.6744188121255709,-1.352759904761943,-0.3153941590457584,0.36656425924597147,0.21207079404219725,0.0007641539580803269
SPBC1539.01c,0.13858667041248057,-0.23382407409516545,-0.05291236390201809,0.05676124618348383,1.061107474153584,-1.1017606519714258,-0.4366031906781815,-0.042812770440551984,0.06129517937570661
SPBC1539.02,-0.6145028641572651,0.3244375395179626,0.4909686173037097,0.2759434624828385,0.8485287937551447,-1.3056893666686866,-0.05353413067328738,-0.08789979320297792,-0.05347472402572406
SPBC1539.03c,-1.0724816828174406,0.4286269217446533,-0.5907494655220202,-1.0645445272491576,-0.24812788127823504,0.3171585101533403,0.15444335615888538,-0.03557944186377693,0.38275688814118314
SPBC1539.04,-0.4616992150721464,-0.6481824576154712,0.04281350701473652,0.38534063497837806,0.8755075716481406,1.0553654477143575,-0.17876468895644715,-0.44096393389050137,0.12974398797916897
SPBC1539.05,0.12590741935934668,0.0038090734763018552,-0.09181498600096477,-0.22643832705066982,0.5233746091688392,-1.0005898093331127,0.6251189268732348,0.08745419522198875,0.004156675734595758
SPBC1539.06,-0.9478160549092218,0.4016554828481036,0.34840757931103483,0.35352961675285355,0.22283661770303165,-2.0844624323248158,0.02331439719246542,-0.39604450309069716,-0.2448149693990529
SPBC1539.07c,-2.0296495185365133,0.8795650019337283,0.4118697097530247,0.4523913134257258,-0.10765223882945087,-1.0569541473763469,-0.35354177236903084,-0.07024706373874978,-0.02139819021649103
SPBC1539.08,-0.4513664391663296,-0.3897439121863888,-0.5083845731101908,-0.0036393050246708025,-0.1954576213592225,0.6643208896068172,0.0462583691053301,0.041206615765244425,-0.0420046004101442
SPBC1539.09c,0.1536852256390544,-0.10796920468698068,-0.6034474863840884,-0.8768793821500305,-0.5238423064181688,2.077187228616327,0.016937761176403,0.22278906891773342,0.36505221517435316
